Biofluido,Experiment,Metabolite,HMDB,Concentration_ASICS,Concentration_GS,Metodo,Diferenca_Absoluta,Erro_Percentual
Urina,04RCF_fid,4-HydroxyphenylAcetate,,0.0,,FID,,
Urina,04RCF_fid,5-AminoValerate,,0.0,,FID,,
Urina,04RCF_fid,7-Methylxanthine,,0.0,,FID,,
Urina,04RCF_fid,AMP,,0.0,,FID,,
Urina,04RCF_fid,ATP,,0.0,,FID,,
Urina,04RCF_fid,Acetaminophen,,0.0,,FID,,
Urina,04RCF_fid,Acetate,HMDB00042,0.0,23.4,FID,23.4,100.0
Urina,04RCF_fid,Acetoacetate,HMDB00060,0.0,25.3,FID,25.3,100.0
Urina,04RCF_fid,Acetone,HMDB01659,0.0,24.6,FID,24.6,100.0
Urina,04RCF_fid,Adenine,,0.0,,FID,,
Urina,04RCF_fid,Adenosine,,0.0,,FID,,
Urina,04RCF_fid,Adipate,,0.0,,FID,,
Urina,04RCF_fid,Alanine,HMDB00161,0.0,81.9,FID,81.9,100.0
Urina,04RCF_fid,Allantoin,,0.0,,FID,,
Urina,04RCF_fid,Anserine,,0.0,,FID,,
Urina,04RCF_fid,Arabitol,,0.0,,FID,,
Urina,04RCF_fid,Arginine,,0.0,,FID,,
Urina,04RCF_fid,Argininosuccinate,,0.0,,FID,,
Urina,04RCF_fid,Ascorbate,,0.0,,FID,,
Urina,04RCF_fid,Asparagine,HMDB00168,0.0,112.8,FID,112.8,100.0
Urina,04RCF_fid,Aspartate,,0.0,,FID,,
Urina,04RCF_fid,Azelaate,,0.0,,FID,,
Urina,04RCF_fid,Azelaic ate,,0.0,,FID,,
Urina,04RCF_fid,Benzoate,,0.0,,FID,,
Urina,04RCF_fid,Beta-Alanine,,0.0,,FID,,
Urina,04RCF_fid,Betaine,HMDB00043,0.0,56.3,FID,56.3,100.0
Urina,04RCF_fid,CDP,,0.0,,FID,,
Urina,04RCF_fid,CMP,,0.0,,FID,,
Urina,04RCF_fid,CTP,,0.0,,FID,,
Urina,04RCF_fid,Cadaverine,,0.0,,FID,,
Urina,04RCF_fid,Carnitine,HMDB00062,0.0,64.4,FID,64.4,100.0
Urina,04RCF_fid,Carnosine,HMDB00033,0.0,42.4,FID,42.4,100.0
Urina,04RCF_fid,CholineChloride,,0.0,,FID,,
Urina,04RCF_fid,Citraconate,,0.0,,FID,,
Urina,04RCF_fid,Citrate,HMDB00094,0.0,131.6,FID,131.6,100.0
Urina,04RCF_fid,Citrulline,,0.0,,FID,,
Urina,04RCF_fid,Creatine,HMDB00064,0.0,112.3,FID,112.3,100.0
Urina,04RCF_fid,Cysteine,,0.0,,FID,,
Urina,04RCF_fid,Cystine,,0.0,,FID,,
Urina,04RCF_fid,Cytosine,,0.0,,FID,,
Urina,04RCF_fid,DehydroAscorbate,,0.0,,FID,,
Urina,04RCF_fid,Dihydrothymine,,0.0,,FID,,
Urina,04RCF_fid,Dimethylamine,HMDB00087,0.0,300.6,FID,300.6,100.0
Urina,04RCF_fid,Dimethylglycine,,0.0,,FID,,
Urina,04RCF_fid,Dimethylsulfone,,0.0,,FID,,
Urina,04RCF_fid,Ethanolamine,HMDB00149,0.0,298.9,FID,298.9,100.0
Urina,04RCF_fid,Ethylmalonate,,0.0,,FID,,
Urina,04RCF_fid,Formate,HMDB00142,0.0,58.8,FID,58.8,100.0
Urina,04RCF_fid,Fructose,HMDB00660,0.0,184.6,FID,184.6,100.0
Urina,04RCF_fid,Fucose,HMDB00174,0.0,67.4,FID,67.4,100.0
Urina,04RCF_fid,Fumarate,,0.0,,FID,,
Urina,04RCF_fid,GABA,,0.0,,FID,,
Urina,04RCF_fid,GDP,,0.0,,FID,,
Urina,04RCF_fid,GMP,,0.0,,FID,,
Urina,04RCF_fid,GTP,,0.0,,FID,,
Urina,04RCF_fid,Galactitol,,0.0,,FID,,
Urina,04RCF_fid,Galactose,,0.0,,FID,,
Urina,04RCF_fid,Gluconate,,0.0,,FID,,
Urina,04RCF_fid,Glucose,HMDB00122,0.0,177.1,FID,177.1,100.0
Urina,04RCF_fid,Glucose-6-Phosphate,,0.0,,FID,,
Urina,04RCF_fid,Glucuronate,,0.0,,FID,,
Urina,04RCF_fid,Glutaconate,,0.0,,FID,,
Urina,04RCF_fid,Glutamate,,0.0,,FID,,
Urina,04RCF_fid,Glutamine,HMDB00641,0.0,273.9,FID,273.9,100.0
Urina,04RCF_fid,Glutarate,,0.0,,FID,,
Urina,04RCF_fid,Glutathione-oxidized,,0.0,,FID,,
Urina,04RCF_fid,Glutathione-reduced,,0.0,,FID,,
Urina,04RCF_fid,Glycerate,,0.0,,FID,,
Urina,04RCF_fid,Glycerol,,0.0,,FID,,
Urina,04RCF_fid,Glycerophosphocholine,,0.0,,FID,,
Urina,04RCF_fid,Glycine,HMDB00123,0.0,320.8,FID,320.8,100.0
Urina,04RCF_fid,Glycogen,,0.0,,FID,,
Urina,04RCF_fid,Glycolate,HMDB00115,0.0,255.1,FID,255.1,100.0
Urina,04RCF_fid,Guanidinoacetate,,0.0,,FID,,
Urina,04RCF_fid,Histidine,HMDB00177,0.0,412.4,FID,412.4,100.0
Urina,04RCF_fid,Homovanillate,,0.0,,FID,,
Urina,04RCF_fid,Hypotaurine,,0.0,,FID,,
Urina,04RCF_fid,Hypoxanthine,HMDB00157,0.0,20.2,FID,20.2,100.0
Urina,04RCF_fid,IMP,,0.0,,FID,,
Urina,04RCF_fid,Indoxylsulfate,,0.0,,FID,,
Urina,04RCF_fid,Inosine,,0.0,,FID,,
Urina,04RCF_fid,Isobutyrate,,0.0,,FID,,
Urina,04RCF_fid,Isocitrate,,0.0,,FID,,
Urina,04RCF_fid,Isoleucine,HMDB00172,0.0,10.1,FID,10.1,100.0
Urina,04RCF_fid,Isovalerate,,0.0,,FID,,
Urina,04RCF_fid,Kynurenate,,0.0,,FID,,
Urina,04RCF_fid,Lactate,HMDB00190,0.0,10.6,FID,10.6,100.0
Urina,04RCF_fid,Lactose,,0.0,,FID,,
Urina,04RCF_fid,Leucine,HMDB00687,0.0,12.2,FID,12.2,100.0
Urina,04RCF_fid,Levoglucosan,,0.0,,FID,,
Urina,04RCF_fid,Levulinate,,0.0,,FID,,
Urina,04RCF_fid,Long-chain_alkane,,0.0,,FID,,
Urina,04RCF_fid,Lysine,HMDB00182,0.0,38.6,FID,38.6,100.0
Urina,04RCF_fid,Malate,,0.0,,FID,,
Urina,04RCF_fid,Malonate,HMDB00691,0.0,308.3,FID,308.3,100.0
Urina,04RCF_fid,Maltose,,0.0,,FID,,
Urina,04RCF_fid,Mandelate,,0.0,,FID,,
Urina,04RCF_fid,Mannose,,0.0,,FID,,
Urina,04RCF_fid,Methionine,HMDB00696,0.0,6.6,FID,6.6,100.0
Urina,04RCF_fid,Methylamine,,0.0,,FID,,
Urina,04RCF_fid,Methylguanidine,,0.0,,FID,,
Urina,04RCF_fid,Methylmalonate,,0.0,,FID,,
Urina,04RCF_fid,Myo-Inositol,,0.0,,FID,,
Urina,04RCF_fid,N-(2-Furoyl)Glycine,,0.0,,FID,,
Urina,04RCF_fid,N-Acetyl-L-Aspartate,,0.0,,FID,,
Urina,04RCF_fid,N-Acetylglycine,,0.0,,FID,,
Urina,04RCF_fid,NAD,,0.0,,FID,,
Urina,04RCF_fid,NADP,,0.0,,FID,,
Urina,04RCF_fid,Nicotinate,,0.0,,FID,,
Urina,04RCF_fid,Nicotinurate,,0.0,,FID,,
Urina,04RCF_fid,O-Acetyl-L-Carnitine,,0.0,,FID,,
Urina,04RCF_fid,Ornithine,,0.0,,FID,,
Urina,04RCF_fid,Pantothenate,HMDB00210,0.0,34.6,FID,34.6,100.0
Urina,04RCF_fid,Phenethylamine,,0.0,,FID,,
Urina,04RCF_fid,Phenylalanine,,0.0,,FID,,
Urina,04RCF_fid,Phenylglyoxylate,,0.0,,FID,,
Urina,04RCF_fid,Phosphocholine,,0.0,,FID,,
Urina,04RCF_fid,Pimelate,,0.0,,FID,,
Urina,04RCF_fid,Proline,,0.0,,FID,,
Urina,04RCF_fid,Propionate,,0.0,,FID,,
Urina,04RCF_fid,PropyleneGlycol,,0.0,,FID,,
Urina,04RCF_fid,Putrescine,,0.0,,FID,,
Urina,04RCF_fid,Pyrocatechol,,0.0,,FID,,
Urina,04RCF_fid,Pyroglutamate,HMDB00267,0.0,147.1,FID,147.1,100.0
Urina,04RCF_fid,Pyruvate,HMDB00243,0.0,34.7,FID,34.7,100.0
Urina,04RCF_fid,Quinolinate,,0.0,,FID,,
Urina,04RCF_fid,S-Acetamidomethylcysteine,,0.0,,FID,,
Urina,04RCF_fid,Saccarate,,0.0,,FID,,
Urina,04RCF_fid,Sarcosine,,0.0,,FID,,
Urina,04RCF_fid,Saturated_fattty_acids,,0.0,,FID,,
Urina,04RCF_fid,Sebacate,,0.0,,FID,,
Urina,04RCF_fid,Serine,HMDB00187,0.0,399.9,FID,399.9,100.0
Urina,04RCF_fid,Sorbitol,,0.0,,FID,,
Urina,04RCF_fid,Spermidine,,0.0,,FID,,
Urina,04RCF_fid,Succinate,HMDB00254,0.0,7.4,FID,7.4,100.0
Urina,04RCF_fid,Syringate,,0.0,,FID,,
Urina,04RCF_fid,Tartarate,,0.0,,FID,,
Urina,04RCF_fid,Taurine,HMDB00251,0.0,354.4,FID,354.4,100.0
Urina,04RCF_fid,Threitol,,0.0,,FID,,
Urina,04RCF_fid,Threonate,,0.0,,FID,,
Urina,04RCF_fid,Threonine,HMDB00167,0.0,98.1,FID,98.1,100.0
Urina,04RCF_fid,Trans-Acotinate,,0.0,,FID,,
Urina,04RCF_fid,Trigonelline,HMDB00875,0.0,231.3,FID,231.3,100.0
Urina,04RCF_fid,Trimethylamine,,0.0,,FID,,
Urina,04RCF_fid,Tryptophan,HMDB00929,0.0,34.5,FID,34.5,100.0
Urina,04RCF_fid,Tyrosine,HMDB00158,0.0,71.3,FID,71.3,100.0
Urina,04RCF_fid,UDP,,0.0,,FID,,
Urina,04RCF_fid,UDPG,,0.0,,FID,,
Urina,04RCF_fid,UMP,,0.0,,FID,,
Urina,04RCF_fid,UTP,,0.0,,FID,,
Urina,04RCF_fid,Uridine,HMDB00296,0.0,5.9,FID,5.9,100.0
Urina,04RCF_fid,Urocanate,HMDB00301,0.0,0.0,FID,0.0,
Urina,04RCF_fid,Valerate,,0.0,,FID,,
Urina,04RCF_fid,Valine,HMDB00883,0.0,28.2,FID,28.2,100.0
Urina,04RCF_fid,Vanillate,,0.0,,FID,,
Urina,04RCF_fid,Xylitol,HMDB02917,0.0,132.0,FID,132.0,100.0
Urina,04RCF_fid,alpha-Hydroxyisobutyrate,,0.0,,FID,,
Urina,04RCF_fid,beta-Hydroxyisovalerate,,0.0,,FID,,
Urina,04RCF_fid,dAMP,,0.0,,FID,,
Urina,04RCF_fid,trans-4-Hydroxy-L-Proline,,0.0,,FID,,
Urina,04RCF_fid,trans-Ferulate,,0.0,,FID,,
Urina,04RCF_fid,TMAO,,83.3403447234085,,FID,,
Urina,04RCF_fid,3-Methyl-L-Histidine,,89.8798043119775,,FID,,
Urina,04RCF_fid,Hippurate,HMDB00714,348.22859715734,2053.8,FID,1705.57140284266,83.04
Urina,04RCF_fid,Uracil,HMDB00300,360.966344046593,71.1,FID,289.866344046593,407.69
Urina,04RCF_fid,Creatinine,HMDB00562,2717.74509766155,12524.0,FID,9806.254902338449,78.3
Urina,05RCF_fid,2-Aminobutyrate,,0.0,,FID,,
Urina,05RCF_fid,2-Deoxyadenosine,,0.0,,FID,,
Urina,05RCF_fid,2-Deoxycytidine,,0.0,,FID,,
Urina,05RCF_fid,2-Deoxyguanosine,,0.0,,FID,,
Urina,05RCF_fid,2-Methylglutarate,,0.0,,FID,,
Urina,05RCF_fid,2-Oxoglutarate,HMDB00208,0.0,73.9,FID,73.9,100.0
Urina,05RCF_fid,2-Oxoisovalerate,,0.0,,FID,,
Urina,05RCF_fid,2-Picolinate,,0.0,,FID,,
Urina,05RCF_fid,3-Hydroxybutyrate,HMDB00357,0.0,30.0,FID,30.0,100.0
Urina,05RCF_fid,3-Methylxanthine,,0.0,,FID,,
Urina,05RCF_fid,5-AminoValerate,,0.0,,FID,,
Urina,05RCF_fid,AMP,,0.0,,FID,,
Urina,05RCF_fid,ATP,,0.0,,FID,,
Urina,05RCF_fid,Acetaminophen,,0.0,,FID,,
Urina,05RCF_fid,Acetate,HMDB00042,0.0,58.6,FID,58.6,100.0
Urina,05RCF_fid,Adenine,,0.0,,FID,,
Urina,05RCF_fid,Adenosine,,0.0,,FID,,
Urina,05RCF_fid,Allantoin,,0.0,,FID,,
Urina,05RCF_fid,Argininosuccinate,,0.0,,FID,,
Urina,05RCF_fid,Ascorbate,,0.0,,FID,,
Urina,05RCF_fid,Azelaate,,0.0,,FID,,
Urina,05RCF_fid,Azelaic ate,,0.0,,FID,,
Urina,05RCF_fid,Benzoate,,0.0,,FID,,
Urina,05RCF_fid,Betaine,HMDB00043,0.0,43.2,FID,43.2,100.0
Urina,05RCF_fid,CDP,,0.0,,FID,,
Urina,05RCF_fid,CMP,,0.0,,FID,,
Urina,05RCF_fid,CTP,,0.0,,FID,,
Urina,05RCF_fid,Cadaverine,,0.0,,FID,,
Urina,05RCF_fid,Carnitine,HMDB00062,0.0,16.5,FID,16.5,100.0
Urina,05RCF_fid,Citraconate,,0.0,,FID,,
Urina,05RCF_fid,Creatine,HMDB00064,0.0,36.0,FID,36.0,100.0
Urina,05RCF_fid,Cysteine,,0.0,,FID,,
Urina,05RCF_fid,Cytosine,,0.0,,FID,,
Urina,05RCF_fid,Dimethylglycine,,0.0,,FID,,
Urina,05RCF_fid,Ethylmalonate,,0.0,,FID,,
Urina,05RCF_fid,Formate,HMDB00142,0.0,167.4,FID,167.4,100.0
Urina,05RCF_fid,Fumarate,,0.0,,FID,,
Urina,05RCF_fid,GDP,,0.0,,FID,,
Urina,05RCF_fid,GTP,,0.0,,FID,,
Urina,05RCF_fid,Galactitol,,0.0,,FID,,
Urina,05RCF_fid,Galactose,,0.0,,FID,,
Urina,05RCF_fid,Glucose,HMDB00122,0.0,153.4,FID,153.4,100.0
Urina,05RCF_fid,Glutaconate,,0.0,,FID,,
Urina,05RCF_fid,Glutathione-oxidized,,0.0,,FID,,
Urina,05RCF_fid,Glutathione-reduced,,0.0,,FID,,
Urina,05RCF_fid,Glycerate,,0.0,,FID,,
Urina,05RCF_fid,Glycogen,,0.0,,FID,,
Urina,05RCF_fid,Glycolate,HMDB00115,0.0,329.6,FID,329.6,100.0
Urina,05RCF_fid,Guanidinoacetate,,0.0,,FID,,
Urina,05RCF_fid,Histidine,HMDB00177,0.0,787.5,FID,787.5,100.0
Urina,05RCF_fid,Hypotaurine,,0.0,,FID,,
Urina,05RCF_fid,Hypoxanthine,HMDB00157,0.0,43.2,FID,43.2,100.0
Urina,05RCF_fid,IMP,,0.0,,FID,,
Urina,05RCF_fid,Inosine,,0.0,,FID,,
Urina,05RCF_fid,Isobutyrate,,0.0,,FID,,
Urina,05RCF_fid,Kynurenate,,0.0,,FID,,
Urina,05RCF_fid,Lactate,HMDB00190,0.0,18.9,FID,18.9,100.0
Urina,05RCF_fid,Long-chain_alkane,,0.0,,FID,,
Urina,05RCF_fid,Lysine,HMDB00182,0.0,60.5,FID,60.5,100.0
Urina,05RCF_fid,Maltose,,0.0,,FID,,
Urina,05RCF_fid,Mannose,,0.0,,FID,,
Urina,05RCF_fid,Methionine,HMDB00696,0.0,16.9,FID,16.9,100.0
Urina,05RCF_fid,Methylamine,,0.0,,FID,,
Urina,05RCF_fid,Methylmalonate,,0.0,,FID,,
Urina,05RCF_fid,N-(2-Furoyl)Glycine,,0.0,,FID,,
Urina,05RCF_fid,NAD,,0.0,,FID,,
Urina,05RCF_fid,NADP,,0.0,,FID,,
Urina,05RCF_fid,Nicotinate,,0.0,,FID,,
Urina,05RCF_fid,Nicotinurate,,0.0,,FID,,
Urina,05RCF_fid,Ornithine,,0.0,,FID,,
Urina,05RCF_fid,Pantothenate,HMDB00210,0.0,31.9,FID,31.9,100.0
Urina,05RCF_fid,Phenylglyoxylate,,0.0,,FID,,
Urina,05RCF_fid,Pimelate,,0.0,,FID,,
Urina,05RCF_fid,Propionate,,0.0,,FID,,
Urina,05RCF_fid,Putrescine,,0.0,,FID,,
Urina,05RCF_fid,Pyrocatechol,,0.0,,FID,,
Urina,05RCF_fid,Pyruvate,HMDB00243,0.0,25.6,FID,25.6,100.0
Urina,05RCF_fid,Quinolinate,,0.0,,FID,,
Urina,05RCF_fid,Sebacate,,0.0,,FID,,
Urina,05RCF_fid,Spermidine,,0.0,,FID,,
Urina,05RCF_fid,Succinate,HMDB00254,0.0,13.8,FID,13.8,100.0
Urina,05RCF_fid,Tartarate,,0.0,,FID,,
Urina,05RCF_fid,Taurine,HMDB00251,0.0,161.8,FID,161.8,100.0
Urina,05RCF_fid,UDP,,0.0,,FID,,
Urina,05RCF_fid,Urocanate,HMDB00301,0.0,14.2,FID,14.2,100.0
Urina,05RCF_fid,beta-Hydroxyisovalerate,,0.0,,FID,,
Urina,05RCF_fid,dAMP,,0.0,,FID,,
Urina,05RCF_fid,trans-Ferulate,,0.0,,FID,,
Urina,05RCF_fid,Trimethylamine,,44.8362520137878,,FID,,
Urina,05RCF_fid,Phosphocholine,,46.7974647262714,,FID,,
Urina,05RCF_fid,Glycerophosphocholine,,48.3680169182333,,FID,,
Urina,05RCF_fid,Syringate,,50.7766420532363,,FID,,
Urina,05RCF_fid,Acetone,HMDB01659,61.6929312076865,21.0,FID,40.6929312076865,193.78
Urina,05RCF_fid,2-Propanol,,63.312608580254,,FID,,
Urina,05RCF_fid,Dimethylsulfone,,64.0402109601796,,FID,,
Urina,05RCF_fid,Dimethylamine,HMDB00087,68.1337412288319,327.3,FID,259.16625877116815,79.18
Urina,05RCF_fid,Isovalerate,,79.5289762011608,,FID,,
Urina,05RCF_fid,O-Acetyl-L-Carnitine,,89.1897135326811,,FID,,
Urina,05RCF_fid,Sarcosine,,91.248736332339,,FID,,
Urina,05RCF_fid,Valine,HMDB00883,113.275033699183,28.4,FID,84.875033699183,298.86
Urina,05RCF_fid,Levulinate,,118.173438148167,,FID,,
Urina,05RCF_fid,Homovanillate,,119.105069708194,,FID,,
Urina,05RCF_fid,4-EthylPhenol,,122.19161131718,,FID,,
Urina,05RCF_fid,PropyleneGlycol,,122.307293256839,,FID,,
Urina,05RCF_fid,Leucine,HMDB00687,126.229310736726,27.0,FID,99.229310736726,367.52
Urina,05RCF_fid,Methylguanidine,,126.786586345977,,FID,,
Urina,05RCF_fid,N-Acetyl-L-Aspartate,,128.179457588498,,FID,,
Urina,05RCF_fid,CholineChloride,,131.326650056579,,FID,,
Urina,05RCF_fid,Saturated_fattty_acids,,132.133271066763,,FID,,
Urina,05RCF_fid,Isoleucine,HMDB00172,134.82620806481,10.8,FID,124.02620806481,1148.39
Urina,05RCF_fid,2-HydroxyphenylAcetate,,135.258289956511,,FID,,
Urina,05RCF_fid,alpha-Hydroxyisobutyrate,,148.07923250505,,FID,,
Urina,05RCF_fid,Mandelate,,149.084371957708,,FID,,
Urina,05RCF_fid,4-HydroxyphenylAcetate,,150.924381495416,,FID,,
Urina,05RCF_fid,S-Acetamidomethylcysteine,,151.088478544835,,FID,,
Urina,05RCF_fid,UTP,,155.299410987315,,FID,,
Urina,05RCF_fid,3-HydroxyphenylAcetate,,155.921137462807,,FID,,
Urina,05RCF_fid,N-Acetylglycine,,163.312597768681,,FID,,
Urina,05RCF_fid,Acetoacetate,HMDB00060,163.713796073858,35.7,FID,128.01379607385797,358.58
Urina,05RCF_fid,Glutarate,,164.020010271332,,FID,,
Urina,05RCF_fid,Valerate,,178.093194492004,,FID,,
Urina,05RCF_fid,Cystine,,190.249223511162,,FID,,
Urina,05RCF_fid,3-Methyladipate,,194.422375332634,,FID,,
Urina,05RCF_fid,Adipate,,196.203315028936,,FID,,
Urina,05RCF_fid,1-Methyl-L-Histidine,,214.418094270539,,FID,,
Urina,05RCF_fid,2-Oxobutyrate,,219.025329228686,,FID,,
Urina,05RCF_fid,7-Methylxanthine,,227.525434180122,,FID,,
Urina,05RCF_fid,3-Methyl-L-Histidine,,232.693720113647,,FID,,
Urina,05RCF_fid,Anserine,,232.892767004523,,FID,,
Urina,05RCF_fid,Tyrosine,HMDB00158,234.478531048155,88.4,FID,146.07853104815499,165.25
Urina,05RCF_fid,Trans-Acotinate,,235.749167264499,,FID,,
Urina,05RCF_fid,Uridine,HMDB00296,250.856601074459,11.3,FID,239.556601074459,2119.97
Urina,05RCF_fid,Dihydrothymine,,258.102727310958,,FID,,
Urina,05RCF_fid,4-AminoHippurate,,261.468583500414,,FID,,
Urina,05RCF_fid,Carnosine,HMDB00033,262.013950007221,126.6,FID,135.41395000722102,106.96
Urina,05RCF_fid,Vanillate,,262.22815937672,,FID,,
Urina,05RCF_fid,UMP,,268.744035255123,,FID,,
Urina,05RCF_fid,UDPG,,270.160682905622,,FID,,
Urina,05RCF_fid,trans-4-Hydroxy-L-Proline,,278.008021815093,,FID,,
Urina,05RCF_fid,2-Hydroxybutyrate,,286.461613022271,,FID,,
Urina,05RCF_fid,GMP,,289.833251957421,,FID,,
Urina,05RCF_fid,Isocitrate,,307.379575684606,,FID,,
Urina,05RCF_fid,Myo-Inositol,,323.701215634608,,FID,,
Urina,05RCF_fid,3-PhenylPropionate,,339.181985747274,,FID,,
Urina,05RCF_fid,GABA,,364.688227298989,,FID,,
Urina,05RCF_fid,Asparagine,HMDB00168,377.271991842303,200.8,FID,176.471991842303,87.88
Urina,05RCF_fid,Tryptophan,HMDB00929,394.003362136763,44.3,FID,349.70336213676296,789.4
Urina,05RCF_fid,Glucuronate,,405.661581200203,,FID,,
Urina,05RCF_fid,Gluconate,,416.486361815268,,FID,,
Urina,05RCF_fid,Glycerol,,454.027096392965,,FID,,
Urina,05RCF_fid,Malonate,HMDB00691,455.821666945015,289.3,FID,166.521666945015,57.56
Urina,05RCF_fid,Levoglucosan,,456.311314101749,,FID,,
Urina,05RCF_fid,Alanine,HMDB00161,460.996082233858,146.2,FID,314.796082233858,215.32
Urina,05RCF_fid,Malate,,462.649801776238,,FID,,
Urina,05RCF_fid,Citrate,HMDB00094,502.957364382762,630.2,FID,127.24263561723802,20.19
Urina,05RCF_fid,1-Methylhydantoin,,513.223944958725,,FID,,
Urina,05RCF_fid,Phenylalanine,,520.051895421879,,FID,,
Urina,05RCF_fid,Threonine,HMDB00167,534.396622697685,169.8,FID,364.59662269768495,214.72
Urina,05RCF_fid,Saccarate,,582.743140010928,,FID,,
Urina,05RCF_fid,Fucose,HMDB00174,598.638442876824,108.0,FID,490.638442876824,454.29
Urina,05RCF_fid,"1,3-Diaminopropane",,672.55555181425,,FID,,
Urina,05RCF_fid,Citrulline,,699.951207550473,,FID,,
Urina,05RCF_fid,Glucose-6-Phosphate,,742.86551283199,,FID,,
Urina,05RCF_fid,Xylitol,HMDB02917,750.918196789307,158.7,FID,592.2181967893071,373.17
Urina,05RCF_fid,Beta-Alanine,,765.370206505878,,FID,,
Urina,05RCF_fid,Phenethylamine,,769.062833514167,,FID,,
Urina,05RCF_fid,Pyroglutamate,HMDB00267,820.974393831528,140.1,FID,680.874393831528,485.99
Urina,05RCF_fid,Threonate,,836.330922634225,,FID,,
Urina,05RCF_fid,Sorbitol,,857.790214670059,,FID,,
Urina,05RCF_fid,Lactose,,859.607740221687,,FID,,
Urina,05RCF_fid,Trigonelline,HMDB00875,887.441794714003,453.9,FID,433.541794714003,95.51
Urina,05RCF_fid,Fructose,HMDB00660,893.354140106958,240.4,FID,652.954140106958,271.61
Urina,05RCF_fid,Indoxylsulfate,,939.491310515103,,FID,,
Urina,05RCF_fid,Serine,HMDB00187,939.514786000168,486.8,FID,452.714786000168,93.0
Urina,05RCF_fid,2-AminoAdipate,,1005.60403754328,,FID,,
Urina,05RCF_fid,DehydroAscorbate,,1006.86888767247,,FID,,
Urina,05RCF_fid,Arginine,,1014.60026143419,,FID,,
Urina,05RCF_fid,Threitol,,1014.92612610059,,FID,,
Urina,05RCF_fid,Aspartate,,1047.95460876186,,FID,,
Urina,05RCF_fid,Arabitol,,1081.92342405279,,FID,,
Urina,05RCF_fid,Ethanolamine,HMDB00149,1178.86833402519,389.9,FID,788.9683340251901,202.35
Urina,05RCF_fid,Glutamine,HMDB00641,1239.72210851451,352.1,FID,887.6221085145099,252.09
Urina,05RCF_fid,Glycine,HMDB00123,1316.59122629762,661.6,FID,654.9912262976201,99.0
Urina,05RCF_fid,Proline,,1480.95081523024,,FID,,
Urina,05RCF_fid,Glutamate,,1531.22143711631,,FID,,
Urina,05RCF_fid,Hippurate,HMDB00714,2100.82861142346,1300.5,FID,800.3286114234602,61.54
Urina,05RCF_fid,Uracil,HMDB00300,2558.31284596958,76.4,FID,2481.91284596958,3248.58
Urina,05RCF_fid,TMAO,,3842.57283524991,,FID,,
Urina,05RCF_fid,Creatinine,HMDB00562,24600.2286066324,11828.5,FID,12771.728606632401,107.97
